title,keywords,group,link,pdf
Learning Dissemination Strategies for External Sources in Opinion Dynamic Models with Cognitive Biases,,,,https://www.ijcai.org/proceedings/2023/0001.pdf
Artificial Agents Inspired by Human Motivation Psychology for Teamwork in Hazardous Environments,,,,https://www.ijcai.org/proceedings/2023/0002.pdf
Proportionally Fair Online Allocation of Public Goods with Predictions,,,,https://www.ijcai.org/proceedings/2023/0003.pdf
On the Role of Memory in Robust Opinion Dynamics,,,,https://www.ijcai.org/proceedings/2023/0004.pdf
On a Voter Model with Context-Dependent Opinion Adoption,,,,https://www.ijcai.org/proceedings/2023/0005.pdf
Scalable Verification of Strategy Logic through Three-Valued Abstraction,,,,https://www.ijcai.org/proceedings/2023/0006.pdf
Explainable Multi-Agent Reinforcement Learning for Temporal Queries,,,,https://www.ijcai.org/proceedings/2023/0007.pdf
Efficient and Equitable Deployment of Mobile Vaccine Distribution Centers,,,,https://www.ijcai.org/proceedings/2023/0008.pdf
Anticipatory Fictitious Play,,,,https://www.ijcai.org/proceedings/2023/0009.pdf
Safe Multi-agent Learning via Trapping Regions,,,,https://www.ijcai.org/proceedings/2023/0010.pdf
Multi-Agent Intention Recognition and Progression,,,,https://www.ijcai.org/proceedings/2023/0011.pdf
Controlling Neural Style Transfer with Deep Reinforcement Learning,,,,https://www.ijcai.org/proceedings/2023/0012.pdf
Cross-community Adapter Learning (CAL) to Understand the Evolving Meanings of Norm Violation,,,,https://www.ijcai.org/proceedings/2023/0013.pdf
Learning in Multi-Memory Games Triggers Complex Dynamics Diverging from Nash Equilibrium,,,,https://www.ijcai.org/proceedings/2023/0014.pdf
Scalable Communication for Multi-Agent Reinforcement Learning via Transformer-Based Email Mechanism,,,,https://www.ijcai.org/proceedings/2023/0015.pdf
Beyond Strict Competition- Approximate Convergence of Multi-agent Q-Learning Dynamics,,,,https://www.ijcai.org/proceedings/2023/0016.pdf
Principal-Agent Boolean Games,,,,https://www.ijcai.org/proceedings/2023/0017.pdf
Learning to Send Reinforcements- Coordinating Multi-Agent Dynamic Police Patrol Dispatching and Rescheduling via Reinforcement Learning,,,,https://www.ijcai.org/proceedings/2023/0018.pdf
Decentralized Anomaly Detection in Cooperative Multi-Agent Reinforcement Learning,,,,https://www.ijcai.org/proceedings/2023/0019.pdf
Synthesizing Resilient Strategies for Infinite-Horizon Objectives in Multi-Agent Systems,,,,https://www.ijcai.org/proceedings/2023/0020.pdf
In Which Graph Structures Can We Efficiently Find Temporally Disjoint Paths and Walks-,,,,https://www.ijcai.org/proceedings/2023/0021.pdf
Probabilistic Planning with Prioritized Preferences over Temporal Logic Objectives,,,,https://www.ijcai.org/proceedings/2023/0022.pdf
GPLight- Grouped Multi-agent Reinforcement Learning for Large-scale Traffic Signal Control,,,,https://www.ijcai.org/proceedings/2023/0023.pdf
Deep Hierarchical Communication Graph in Multi-Agent Reinforcement Learning,,,,https://www.ijcai.org/proceedings/2023/0024.pdf
The #DNN-Verification Problem- Counting Unsafe Inputs for Deep Neural Networks,,,,https://www.ijcai.org/proceedings/2023/0025.pdf
Discounting in Strategy Logic,,,,https://www.ijcai.org/proceedings/2023/0026.pdf
"Why Rumors Spread Fast in Social Networks, and How to Stop It",,,,https://www.ijcai.org/proceedings/2023/0027.pdf
Improving LaCAM for Scalable Eventually Optimal Multi-Agent Pathfinding,,,,https://www.ijcai.org/proceedings/2023/0028.pdf
Quick Multi-Robot Motion Planning by Combining Sampling and Search,,,,https://www.ijcai.org/proceedings/2023/0029.pdf
Asynchronous Communication Aware Multi-Agent Task Allocation,,,,https://www.ijcai.org/proceedings/2023/0030.pdf
Towards a Better Understanding of Learning with Multiagent Teams,,,,https://www.ijcai.org/proceedings/2023/0031.pdf
Multi-Agent Systems with Quantitative Satisficing Goals,,,,https://www.ijcai.org/proceedings/2023/0032.pdf
Norm Deviation in Multiagent Systems- A Foundation for Responsible Autonomy,,,,https://www.ijcai.org/proceedings/2023/0033.pdf
CVTP3D- Cross-view Trajectory Prediction Using Shared 3D Queries for Autonomous Driving,,,,https://www.ijcai.org/proceedings/2023/0034.pdf
Optimal Anytime Coalition Structure Generation Utilizing Compact Solution Space Representation,,,,https://www.ijcai.org/proceedings/2023/0035.pdf
Modeling Moral Choices in Social Dilemmas with Multi-Agent Reinforcement Learning,,,,https://www.ijcai.org/proceedings/2023/0036.pdf
Exploration via Joint Policy Diversity for Sparse-Reward Multi-Agent Tasks,,,,https://www.ijcai.org/proceedings/2023/0037.pdf
Measuring Acoustics with Collaborative Multiple Agents,,,,https://www.ijcai.org/proceedings/2023/0038.pdf
Dynamic Belief for Decentralized Multi-Agent Cooperative Learning,,,,https://www.ijcai.org/proceedings/2023/0039.pdf
Inducing Stackelberg Equilibrium through Spatio-Temporal Sequential Decision-Making in Multi-Agent Reinforcement Learning,,,,https://www.ijcai.org/proceedings/2023/0040.pdf
Quantifying Harm,,,,https://www.ijcai.org/proceedings/2023/0041.pdf
Analyzing Intentional Behavior in Autonomous Agents under Uncertainty,,,,https://www.ijcai.org/proceedings/2023/0042.pdf
Choose your Data Wisely- A Framework for Semantic Counterfactuals,,,,https://www.ijcai.org/proceedings/2023/0043.pdf
Group Fairness in Set Packing Problems,,,,https://www.ijcai.org/proceedings/2023/0044.pdf
Incentivizing Recourse through Auditing in Strategic Classification,,,,https://www.ijcai.org/proceedings/2023/0045.pdf
Sampling Ex-Post Group-Fair Rankings,,,,https://www.ijcai.org/proceedings/2023/0046.pdf
Moral Planning Agents with LTL Values,,,,https://www.ijcai.org/proceedings/2023/0047.pdf
Advancing Post-Hoc Case-Based Explanation with Feature Highlighting,,,,https://www.ijcai.org/proceedings/2023/0048.pdf
Fairness via Group Contribution Matching,,,,https://www.ijcai.org/proceedings/2023/0049.pdf
