title,keywords,group,link,pdf
Feature-Based Selection of Dependency Paths in Ad Hoc Information Retrieval,,,https://aclanthology.org/P13-1050/,https://aclanthology.org/P13-1050.pdf
Coordination Structures in Dependency Treebanks,,,https://aclanthology.org/P13-1051/,https://aclanthology.org/P13-1051.pdf
GlossBoot- Bootstrapping Multilingual Domain Glossaries from the Web,,,https://aclanthology.org/P13-1052/,https://aclanthology.org/P13-1052.pdf
Collective Annotation of Linguistic Resources- Basic Principles and a Formal Model,,,https://aclanthology.org/P13-1053/,https://aclanthology.org/P13-1053.pdf
ParGramBank- The ParGram Parallel Treebank,,,https://aclanthology.org/P13-1054/,https://aclanthology.org/P13-1054.pdf
Identifying Bad Semantic Neighbors for Improving Distributional Thesauri,,,https://aclanthology.org/P13-1055/,https://aclanthology.org/P13-1055.pdf
Models of Semantic Representation with Visual Attributes,,,https://aclanthology.org/P13-1056/,https://aclanthology.org/P13-1056.pdf
Real-World Semi-Supervised Learning of POS-Taggers for Low-Resource Languages,,,https://aclanthology.org/P13-1057/,https://aclanthology.org/P13-1057.pdf
Using subcategorization knowledge to improve case prediction for translation to German,,,https://aclanthology.org/P13-1058/,https://aclanthology.org/P13-1058.pdf
Name-aware Machine Translation,,,https://aclanthology.org/P13-1059/,https://aclanthology.org/P13-1059.pdf
Decipherment Complexity in 1-1 Substitution Ciphers,,,https://aclanthology.org/P13-1060/,https://aclanthology.org/P13-1060.pdf
Non-Monotonic Sentence Alignment via Semisupervised Learning,,,https://aclanthology.org/P13-1061/,https://aclanthology.org/P13-1061.pdf
Bootstrapping Entity Translation on Weakly Comparable Corpora,,,https://aclanthology.org/P13-1062/,https://aclanthology.org/P13-1062.pdf
Transfer Learning Based Cross-lingual Knowledge Extraction for Wikipedia,,,https://aclanthology.org/P13-1063/,https://aclanthology.org/P13-1063.pdf
Bridging Languages through Etymology- The case of cross language text categorization,,,https://aclanthology.org/P13-1064/,https://aclanthology.org/P13-1064.pdf
Creating Similarity- Lateral Thinking for Vertical Similarity Judgments,,,https://aclanthology.org/P13-1065/,https://aclanthology.org/P13-1065.pdf
Discovering User Interactions in Ideological Discussions,,,https://aclanthology.org/P13-1066/,https://aclanthology.org/P13-1066.pdf
Multilingual Affect Polarity and Valence Prediction in Metaphor-Rich Texts,,,https://aclanthology.org/P13-1067/,https://aclanthology.org/P13-1067.pdf
Large tagset labeling using Feed Forward Neural Networks. Case study on Romanian Language,,,https://aclanthology.org/P13-1068/,https://aclanthology.org/P13-1068.pdf
Learning to lemmatise Polish noun phrases,,,https://aclanthology.org/P13-1069/,https://aclanthology.org/P13-1069.pdf
Using Conceptual Class Attributes to Characterize Social Media Users,,,https://aclanthology.org/P13-1070/,https://aclanthology.org/P13-1070.pdf
The Impact of Topic Bias on Quality Flaw Prediction in Wikipedia,,,https://aclanthology.org/P13-1071/,https://aclanthology.org/P13-1071.pdf
Mining Informal Language from Chinese Microtext- Joint Word Recognition and Segmentation,,,https://aclanthology.org/P13-1072/,https://aclanthology.org/P13-1072.pdf
Generating Synthetic Comparable Questions for News Articles,,,https://aclanthology.org/P13-1073/,https://aclanthology.org/P13-1073.pdf
Punctuation Prediction with Transition-based Parsing,,,https://aclanthology.org/P13-1074/,https://aclanthology.org/P13-1074.pdf
Discriminative Learning with Natural Annotations- Word Segmentation as a Case Study,,,https://aclanthology.org/P13-1075/,https://aclanthology.org/P13-1075.pdf
Graph-based Semi-Supervised Model for Joint Chinese Word Segmentation and Part-of-Speech Tagging,,,https://aclanthology.org/P13-1076/,https://aclanthology.org/P13-1076.pdf
An Infinite Hierarchical Bayesian Model of Phrasal Translation,,,https://aclanthology.org/P13-1077/,https://aclanthology.org/P13-1077.pdf
Additive Neural Networks for Statistical Machine Translation,,,https://aclanthology.org/P13-1078/,https://aclanthology.org/P13-1078.pdf
Hierarchical Phrase Table Combination for Machine Translation,,,https://aclanthology.org/P13-1079/,https://aclanthology.org/P13-1079.pdf
Shallow Local Multi-Bottom-up Tree Transducers in Statistical Machine Translation,,,https://aclanthology.org/P13-1080/,https://aclanthology.org/P13-1080.pdf
Enlisting the Ghost- Modeling Empty Categories for Machine Translation,,,https://aclanthology.org/P13-1081/,https://aclanthology.org/P13-1081.pdf
A Multi-Domain Translation Model Framework for Statistical Machine Translation,,,https://aclanthology.org/P13-1082/,https://aclanthology.org/P13-1082.pdf
Part-of-Speech Induction in Dependency Trees for Statistical Machine Translation,,,https://aclanthology.org/P13-1083/,https://aclanthology.org/P13-1083.pdf
Statistical Machine Translation Improves Question Retrieval in Community Question Answering via Matrix Factorization,,,https://aclanthology.org/P13-1084/,https://aclanthology.org/P13-1084.pdf
Improved Lexical Acquisition through DPP-based Verb Clustering,,,https://aclanthology.org/P13-1085/,https://aclanthology.org/P13-1085.pdf
Semantic Frames to Predict Stock Price Movement,,,https://aclanthology.org/P13-1086/,https://aclanthology.org/P13-1086.pdf
Density Maximization in Context-Sense Metric Space for All-words WSD,,,https://aclanthology.org/P13-1087/,https://aclanthology.org/P13-1087.pdf
The Role of Syntax in Vector Space Models of Compositional Semantics,,,https://aclanthology.org/P13-1088/,https://aclanthology.org/P13-1088.pdf
Margin-based Decomposed Amortized Inference,,,https://aclanthology.org/P13-1089/,https://aclanthology.org/P13-1089.pdf
Semi-Supervised Semantic Tagging of Conversational Understanding using Markov Topic Regression,,,https://aclanthology.org/P13-1090/,https://aclanthology.org/P13-1090.pdf
Parsing Graphs with Hyperedge Replacement Grammars,,,https://aclanthology.org/P13-1091/,https://aclanthology.org/P13-1091.pdf
Grounded Unsupervised Semantic Parsing,,,https://aclanthology.org/P13-1092/,https://aclanthology.org/P13-1092.pdf
Automatic detection of deception in child-produced speech using syntactic complexity features,,,https://aclanthology.org/P13-1093/,https://aclanthology.org/P13-1093.pdf
Sentiment Relevance,,,https://aclanthology.org/P13-1094/,https://aclanthology.org/P13-1094.pdf
Predicting and Eliciting Addressee’s Emotion in Online Dialogue,,,https://aclanthology.org/P13-1095/,https://aclanthology.org/P13-1095.pdf
Utterance-Level Multimodal Sentiment Analysis,,,https://aclanthology.org/P13-1096/,https://aclanthology.org/P13-1096.pdf
Probabilistic Sense Sentiment Similarity through Hidden Emotions,,,https://aclanthology.org/P13-1097/,https://aclanthology.org/P13-1097.pdf
A user-centric model of voting intention from Social Media,,,https://aclanthology.org/P13-1098/,https://aclanthology.org/P13-1098.pdf
Using Supervised Bigram-based ILP for Extractive Summarization,,,https://aclanthology.org/P13-1099/,https://aclanthology.org/P13-1099.pdf
Summarization Through Submodularity and Dispersion,,,https://aclanthology.org/P13-1100/,https://aclanthology.org/P13-1100.pdf
Subtree Extractive Summarization via Submodular Maximization,,,https://aclanthology.org/P13-1101/,https://aclanthology.org/P13-1101.pdf
The effect of non-tightness on Bayesian estimation of PCFGs,,,https://aclanthology.org/P13-1102/,https://aclanthology.org/P13-1102.pdf
Integrating Multiple Dependency Corpora for Inducing Wide-coverage Japanese CCG Resources,,,https://aclanthology.org/P13-1103/,https://aclanthology.org/P13-1103.pdf
Transition-based Dependency Parsing with Selectional Branching,,,https://aclanthology.org/P13-1104/,https://aclanthology.org/P13-1104.pdf
Bilingually-Guided Monolingual Dependency Grammar Induction,,,https://aclanthology.org/P13-1105/,https://aclanthology.org/P13-1105.pdf
Joint Word Alignment and Bilingual Named Entity Recognition Using Dual Decomposition,,,https://aclanthology.org/P13-1106/,https://aclanthology.org/P13-1106.pdf
Resolving Entity Morphs in Censored Data,,,https://aclanthology.org/P13-1107/,https://aclanthology.org/P13-1107.pdf
Learning to Extract International Relations from Political Context,,,https://aclanthology.org/P13-1108/,https://aclanthology.org/P13-1108.pdf
Graph Propagation for Paraphrasing Out-of-Vocabulary Words in Statistical Machine Translation,,,https://aclanthology.org/P13-1109/,https://aclanthology.org/P13-1109.pdf
Online Relative Margin Maximization for Statistical Machine Translation,,,https://aclanthology.org/P13-1110/,https://aclanthology.org/P13-1110.pdf
Handling Ambiguities of Bilingual Predicate-Argument Structures for Statistical Machine Translation,,,https://aclanthology.org/P13-1111/,https://aclanthology.org/P13-1111.pdf
Reconstructing an Indo-European Family Tree from Non-native English Texts,,,https://aclanthology.org/P13-1112/,https://aclanthology.org/P13-1112.pdf
Word Association Profiles and their Use for Automated Scoring of Essays,,,https://aclanthology.org/P13-1113/,https://aclanthology.org/P13-1113.pdf
Adaptive Parser-Centric Text Normalization,,,https://aclanthology.org/P13-1114/,https://aclanthology.org/P13-1114.pdf
A Random Walk Approach to Selectional Preferences Based on Preference Ranking and Propagation,,,https://aclanthology.org/P13-1115/,https://aclanthology.org/P13-1115.pdf
ImpAr- A Deterministic Algorithm for Implicit Semantic Role Labelling,,,https://aclanthology.org/P13-1116/,https://aclanthology.org/P13-1116.pdf
Cross-lingual Transfer of Semantic Role Labeling Models,,,https://aclanthology.org/P13-1117/,https://aclanthology.org/P13-1117.pdf
DErivBase- Inducing and Evaluating a Derivational Morphology Resource for German,,,https://aclanthology.org/P13-1118/,https://aclanthology.org/P13-1118.pdf
Crowdsourcing Interaction Logs to Understand Text Reuse from the Web,,,https://aclanthology.org/P13-1119/,https://aclanthology.org/P13-1119.pdf
SPred- Large-scale Harvesting of Semantic Predicates,,,https://aclanthology.org/P13-1120/,https://aclanthology.org/P13-1120.pdf
Towards Robust Abstractive Multi-Document Summarization- A Caseframe Analysis of Centrality and Domain,,,https://aclanthology.org/P13-1121/,https://aclanthology.org/P13-1121.pdf
HEADY- News headline abstraction through event pattern clustering,,,https://aclanthology.org/P13-1122/,https://aclanthology.org/P13-1122.pdf
Conditional Random Fields for Responsive Surface Realisation using Global Features,,,https://aclanthology.org/P13-1123/,https://aclanthology.org/P13-1123.pdf
Two-Neighbor Orientation Model with Cross-Boundary Global Contexts,,,https://aclanthology.org/P13-1124/,https://aclanthology.org/P13-1124.pdf
Cut the noise- Mutually reinforcing reordering and alignments for improved machine translation,,,https://aclanthology.org/P13-1125/,https://aclanthology.org/P13-1125.pdf
Vector Space Model for Adaptation in Statistical Machine Translation,,,https://aclanthology.org/P13-1126/,https://aclanthology.org/P13-1126.pdf
From Natural Language Specifications to Program Input Parsers,,,https://aclanthology.org/P13-1127/,https://aclanthology.org/P13-1127.pdf
Entity Linking for Tweets,,,https://aclanthology.org/P13-1128/,https://aclanthology.org/P13-1128.pdf
Identification of Speakers in Novels,,,https://aclanthology.org/P13-1129/,https://aclanthology.org/P13-1129.pdf
Language Acquisition and Probabilistic Models- keeping it simple,,,https://aclanthology.org/P13-1130/,https://aclanthology.org/P13-1130.pdf
A Two Level Model for Context Sensitive Inference Rules,,,https://aclanthology.org/P13-1131/,https://aclanthology.org/P13-1131.pdf
"Align, Disambiguate and Walk- A Unified Approach for Measuring Semantic Similarity",,,https://aclanthology.org/P13-1132/,https://aclanthology.org/P13-1132.pdf
Linking and Extending an Open Multilingual Wordnet,,,https://aclanthology.org/P13-1133/,https://aclanthology.org/P13-1133.pdf
FrameNet on the Way to Babel- Creating a Bilingual FrameNet Using Wiktionary as Interlingual Connection,,,https://aclanthology.org/P13-1134/,https://aclanthology.org/P13-1134.pdf
Dirt Cheap Web-Scale Parallel Text from the Common Crawl,,,https://aclanthology.org/P13-1135/,https://aclanthology.org/P13-1135.pdf
A Sentence Compression Based Framework to Query-Focused Multi-Document Summarization,,,https://aclanthology.org/P13-1136/,https://aclanthology.org/P13-1136.pdf
Domain-Independent Abstract Generation for Focused Meeting Summarization,,,https://aclanthology.org/P13-1137/,https://aclanthology.org/P13-1137.pdf
A Statistical NLG Framework for Aggregated Planning and Realization,,,https://aclanthology.org/P13-1138/,https://aclanthology.org/P13-1138.pdf
Models of Translation Competitions,,,https://aclanthology.org/P13-1139/,https://aclanthology.org/P13-1139.pdf
Learning a Phrase-based Translation Model from Monolingual Data with Application to Domain Adaptation,,,https://aclanthology.org/P13-1140/,https://aclanthology.org/P13-1140.pdf
SenseSpotting- Never let your parallel data tie you to an old domain,,,https://aclanthology.org/P13-1141/,https://aclanthology.org/P13-1141.pdf
BRAINSUP- Brainstorming Support for Creative Sentence Generation,,,https://aclanthology.org/P13-1142/,https://aclanthology.org/P13-1142.pdf
Grammatical Error Correction Using Integer Linear Programming,,,https://aclanthology.org/P13-1143/,https://aclanthology.org/P13-1143.pdf
Text-Driven Toponym Resolution using Indirect Supervision,,,https://aclanthology.org/P13-1144/,https://aclanthology.org/P13-1144.pdf
Argument Inference from Relevant Event Mentions in Chinese Argument Extraction,,,https://aclanthology.org/P13-1145/,https://aclanthology.org/P13-1145.pdf
Fine-grained Semantic Typing of Emerging Entities,,,https://aclanthology.org/P13-1146/,https://aclanthology.org/P13-1146.pdf
Embedding Semantic Similarity in Tree Kernels for Domain Adaptation of Relation Extraction,,,https://aclanthology.org/P13-1147/,https://aclanthology.org/P13-1147.pdf
A joint model of word segmentation and phonological variation for English word-final -t--deletion,,,https://aclanthology.org/P13-1148/,https://aclanthology.org/P13-1148.pdf
Compositional-ly Derived Representations of Morphologically Complex Words in Distributional Semantics,,,https://aclanthology.org/P13-1149/,https://aclanthology.org/P13-1149.pdf
Unsupervised Consonant-Vowel Prediction over Hundreds of Languages,,,https://aclanthology.org/P13-1150/,https://aclanthology.org/P13-1150.pdf
Improving Text Simplification Language Modeling Using Unsimplified Text Data,,,https://aclanthology.org/P13-1151/,https://aclanthology.org/P13-1151.pdf
Combining Referring Expression Generation and Surface Realization- A Corpus-Based Investigation of Architectures,,,https://aclanthology.org/P13-1152/,https://aclanthology.org/P13-1152.pdf
Named Entity Recognition using Cross-lingual Resources- Arabic as an Example,,,https://aclanthology.org/P13-1153/,https://aclanthology.org/P13-1153.pdf
Beam Search for Solving Substitution Ciphers,,,https://aclanthology.org/P13-1154/,https://aclanthology.org/P13-1154.pdf
Social Text Normalization using Contextual Graph Random Walks,,,https://aclanthology.org/P13-1155/,https://aclanthology.org/P13-1155.pdf
Integrating Phrase-based Reordering Features into a Chart-based Decoder for Machine Translation,,,https://aclanthology.org/P13-1156/,https://aclanthology.org/P13-1156.pdf
Machine Translation Detection from Monolingual Web-Text,,,https://aclanthology.org/P13-1157/,https://aclanthology.org/P13-1157.pdf
Paraphrase-Driven Learning for Open Question Answering,,,https://aclanthology.org/P13-1158/,https://aclanthology.org/P13-1158.pdf
Aid is Out There- Looking for Help from Tweets during a Large Scale Disaster,,,https://aclanthology.org/P13-1159/,https://aclanthology.org/P13-1159.pdf
"A Bayesian Model for Joint Unsupervised Induction of Sentiment, Aspect and Discourse Representations",,,https://aclanthology.org/P13-1160/,https://aclanthology.org/P13-1160.pdf
Joint Inference for Fine-grained Opinion Extraction,,,https://aclanthology.org/P13-1161/,https://aclanthology.org/P13-1161.pdf
Linguistic Models for Analyzing and Detecting Biased Language,,,https://aclanthology.org/P13-1162/,https://aclanthology.org/P13-1162.pdf
Evaluating a City Exploration Dialogue System with Integrated Question-Answering and Pedestrian Navigation,,,https://aclanthology.org/P13-1163/,https://aclanthology.org/P13-1163.pdf
Lightly Supervised Learning of Procedural Dialog Systems,,,https://aclanthology.org/P13-1164/,https://aclanthology.org/P13-1164.pdf
Public Dialogue- Analysis of Tolerance in Online Discussions,,,https://aclanthology.org/P13-1165/,https://aclanthology.org/P13-1165.pdf
Offspring from Reproduction Problems- What Replication Failure Teaches Us,,,https://aclanthology.org/P13-1166/,https://aclanthology.org/P13-1166.pdf
Evaluating Text Segmentation using Boundary Edit Distance,,,https://aclanthology.org/P13-1167/,https://aclanthology.org/P13-1167.pdf
Crowd Prefers the Middle Path- A New IAA Metric for Crowdsourcing Reveals Turker Biases in Query Segmentation,,,https://aclanthology.org/P13-1168/,https://aclanthology.org/P13-1168.pdf
Deceptive Answer Prediction with User Preference Graph,,,https://aclanthology.org/P13-1169/,https://aclanthology.org/P13-1169.pdf
Why-Question Answering using Intra- and Inter-Sentential Causal Relations,,,https://aclanthology.org/P13-1170/,https://aclanthology.org/P13-1170.pdf
Question Answering Using Enhanced Lexical Semantic Models,,,https://aclanthology.org/P13-1171/,https://aclanthology.org/P13-1171.pdf
Syntactic Patterns versus Word Alignment- Extracting Opinion Targets from Online Reviews,,,https://aclanthology.org/P13-1172/,https://aclanthology.org/P13-1172.pdf
Mining Opinion Words and Opinion Targets in a Two-Stage Framework,,,https://aclanthology.org/P13-1173/,https://aclanthology.org/P13-1173.pdf
Connotation Lexicon- A Dash of Sentiment Beneath the Surface Meaning,,,https://aclanthology.org/P13-1174/,https://aclanthology.org/P13-1174.pdf
Proceedings of the 51st Annual Meeting of the Association for Computational Linguistics (Volume 2- Short Papers),,,https://aclanthology.org/P13-2000/,https://aclanthology.org/P13-2000.pdf
Translating Dialectal Arabic to English,,,https://aclanthology.org/P13-2001/,https://aclanthology.org/P13-2001.pdf
Exact Maximum Inference for the Fertility Hidden Markov Model,,,https://aclanthology.org/P13-2002/,https://aclanthology.org/P13-2002.pdf
A Tale about PRO and Monsters,,,https://aclanthology.org/P13-2003/,https://aclanthology.org/P13-2003.pdf
Supervised Model Learning with Feature Grouping based on a Discrete Constraint,,,https://aclanthology.org/P13-2004/,https://aclanthology.org/P13-2004.pdf
Exploiting Topic based Twitter Sentiment for Stock Prediction,,,https://aclanthology.org/P13-2005/,https://aclanthology.org/P13-2005.pdf
Learning Entity Representation for Entity Disambiguation,,,https://aclanthology.org/P13-2006/,https://aclanthology.org/P13-2006.pdf
Natural Language Models for Predicting Programming Comments,,,https://aclanthology.org/P13-2007/,https://aclanthology.org/P13-2007.pdf
Paraphrasing Adaptation for Web Search Ranking,,,https://aclanthology.org/P13-2008/,https://aclanthology.org/P13-2008.pdf
Semantic Parsing as Machine Translation,,,https://aclanthology.org/P13-2009/,https://aclanthology.org/P13-2009.pdf
A relatedness benchmark to test the role of determiners in compositional distributional semantics,,,https://aclanthology.org/P13-2010/,https://aclanthology.org/P13-2010.pdf
An Empirical Study on Uncertainty Identification in Social Media Context,,,https://aclanthology.org/P13-2011/,https://aclanthology.org/P13-2011.pdf
PARMA- A Predicate Argument Aligner,,,https://aclanthology.org/P13-2012/,https://aclanthology.org/P13-2012.pdf
Aggregated Word Pair Features for Implicit Discourse Relation Disambiguation,,,https://aclanthology.org/P13-2013/,https://aclanthology.org/P13-2013.pdf
Implicatures and Nested Beliefs in Approximate Decentralized-POMDPs,,,https://aclanthology.org/P13-2014/,https://aclanthology.org/P13-2014.pdf
Domain-Specific Coreference Resolution with Lexicalized Features,,,https://aclanthology.org/P13-2015/,https://aclanthology.org/P13-2015.pdf
Learning to Order Natural Language Texts,,,https://aclanthology.org/P13-2016/,https://aclanthology.org/P13-2016.pdf
Universal Dependency Annotation for Multilingual Parsing,,,https://aclanthology.org/P13-2017/,https://aclanthology.org/P13-2017.pdf
An Empirical Examination of Challenges in Chinese Parsing,,,https://aclanthology.org/P13-2018/,https://aclanthology.org/P13-2018.pdf
Joint Inference for Heterogeneous Dependency Parsing,,,https://aclanthology.org/P13-2019/,https://aclanthology.org/P13-2019.pdf
Easy-First POS Tagging and Dependency Parsing with Beam Search,,,https://aclanthology.org/P13-2020/,https://aclanthology.org/P13-2020.pdf
Arguments and Modifiers from the Learner’s Perspective,,,https://aclanthology.org/P13-2021/,https://aclanthology.org/P13-2021.pdf
Benefactive-Malefactive Event and Writer Attitude Annotation,,,https://aclanthology.org/P13-2022/,https://aclanthology.org/P13-2022.pdf
GuiTAR-based Pronominal Anaphora Resolution in Bengali,,,https://aclanthology.org/P13-2023/,https://aclanthology.org/P13-2023.pdf
A Decade of Automatic Content Evaluation of News Summaries- Reassessing the State of the Art,,,https://aclanthology.org/P13-2024/,https://aclanthology.org/P13-2024.pdf
On the Predictability of Human Assessment- when Matrix Completion Meets NLP Evaluation,,,https://aclanthology.org/P13-2025/,https://aclanthology.org/P13-2025.pdf
Automated Pyramid Scoring of Summaries using Distributional Semantics,,,https://aclanthology.org/P13-2026/,https://aclanthology.org/P13-2026.pdf
Are Semantically Coherent Topic Models Useful for Ad Hoc Information Retrieval-,,,https://aclanthology.org/P13-2027/,https://aclanthology.org/P13-2027.pdf
Post-Retrieval Clustering Using Third-Order Similarity Measures,,,https://aclanthology.org/P13-2028/,https://aclanthology.org/P13-2028.pdf
Automatic Coupling of Answer Extraction and Information Retrieval,,,https://aclanthology.org/P13-2029/,https://aclanthology.org/P13-2029.pdf
An improved MDL-based compression algorithm for unsupervised word segmentation,,,https://aclanthology.org/P13-2030/,https://aclanthology.org/P13-2030.pdf
Co-regularizing character-based and word-based models for semi-supervised Chinese word segmentation,,,https://aclanthology.org/P13-2031/,https://aclanthology.org/P13-2031.pdf
Improving Chinese Word Segmentation on Micro-blog Using Rich Punctuations,,,https://aclanthology.org/P13-2032/,https://aclanthology.org/P13-2032.pdf
Accurate Word Segmentation using Transliteration and Language Model Projection,,,https://aclanthology.org/P13-2033/,https://aclanthology.org/P13-2033.pdf
Broadcast News Story Segmentation Using Manifold Learning on Latent Topic Distributions,,,https://aclanthology.org/P13-2034/,https://aclanthology.org/P13-2034.pdf
Is word-to-phone mapping better than phone-phone mapping for handling English words-,,,https://aclanthology.org/P13-2035/,https://aclanthology.org/P13-2035.pdf
Enriching Entity Translation Discovery using Selective Temporality,,,https://aclanthology.org/P13-2036/,https://aclanthology.org/P13-2036.pdf
