title,keywords,group,link,pdf
Proceedings of the 52nd Annual Meeting of the Association for Computational Linguistics (Volume 1- Long Papers),,,https://aclanthology.org/P14-1000/,https://aclanthology.org/P14-1000.pdf
Learning Ensembles of Structured Prediction Rules,,,https://aclanthology.org/P14-1001/,https://aclanthology.org/P14-1001.pdf
Representation Learning for Text-level Discourse Parsing,,,https://aclanthology.org/P14-1002/,https://aclanthology.org/P14-1002.pdf
Text-level Discourse Dependency Parsing,,,https://aclanthology.org/P14-1003/,https://aclanthology.org/P14-1003.pdf
Discovering Latent Structure in Task-Oriented Dialogues,,,https://aclanthology.org/P14-1004/,https://aclanthology.org/P14-1004.pdf
Learning Structured Perceptrons for Coreference Resolution with Latent Antecedents and Non-local Features,,,https://aclanthology.org/P14-1005/,https://aclanthology.org/P14-1005.pdf
Multilingual Models for Compositional Distributed Semantics,,,https://aclanthology.org/P14-1006/,https://aclanthology.org/P14-1006.pdf
Simple Negation Scope Resolution through Deep Parsing- A Semantic Solution to a Semantic Problem,,,https://aclanthology.org/P14-1007/,https://aclanthology.org/P14-1007.pdf
Logical Inference on Dependency-based Compositional Semantics,,,https://aclanthology.org/P14-1008/,https://aclanthology.org/P14-1008.pdf
A practical and linguistically-motivated approach to compositional distributional semantics,,,https://aclanthology.org/P14-1009/,https://aclanthology.org/P14-1009.pdf
Lattice Desegmentation for Statistical Machine Translation,,,https://aclanthology.org/P14-1010/,https://aclanthology.org/P14-1010.pdf
Bilingually-constrained Phrase Embeddings for Machine Translation,,,https://aclanthology.org/P14-1011/,https://aclanthology.org/P14-1011.pdf
Learning New Semi-Supervised Deep Auto-encoder Features for Statistical Machine Translation,,,https://aclanthology.org/P14-1012/,https://aclanthology.org/P14-1012.pdf
Learning Topic Representation for SMT with Neural Networks,,,https://aclanthology.org/P14-1013/,https://aclanthology.org/P14-1013.pdf
Tagging The Web- Building A Robust Web Tagger with Neural Network,,,https://aclanthology.org/P14-1014/,https://aclanthology.org/P14-1014.pdf
Unsupervised Solution Post Identification from Discussion Forums,,,https://aclanthology.org/P14-1015/,https://aclanthology.org/P14-1015.pdf
Weakly Supervised User Profile Extraction from Twitter,,,https://aclanthology.org/P14-1016/,https://aclanthology.org/P14-1016.pdf
The effect of wording on message propagation- Topic- and author-controlled natural experiments on Twitter,,,https://aclanthology.org/P14-1017/,https://aclanthology.org/P14-1017.pdf
Inferring User Political Preferences from Streaming Communications,,,https://aclanthology.org/P14-1018/,https://aclanthology.org/P14-1018.pdf
